ticket_id,enteredDate,lastModified,closedDate,status,contactMethod,category,description,department,location,city,state,zip,latitude,longitude
156404,"2016-10-05 13:40:48","2018-01-25 10:35:42","2017-08-17 10:06:51",closed,Other,"Sidewalk & Curb Complaints","sidewalk hazard. still broken. trim machine scrapes and breaks sidewalks.","Street Department","1736-1890 West Tapp Road",Bloomington,IN,,39.13655090332031,-86.55069732666016
156706,"2016-10-21 17:43:00","2016-11-22 11:45:15","2016-11-22 11:45:15",closed,Other,"Sidewalk & Curb Complaints","Owner allows fruit to fall and rot on sidewalk creating unbelievably slick surface. Very dangerous.",HAND,"1200-1240 East Hunter Avenue",Bloomington,IN,,39.16215515136719,-86.51888275146484
156707,"2016-10-21 17:43:26","2016-10-24 07:52:13","2016-10-24 07:52:13",closed,Other,"Sidewalk & Curb Complaints","Owner allows fruit to fall and rot on sidewalk creating unbelievably slick surface. Very dangerous.","Planning and Transportation","1200-1240 East Hunter Avenue",Bloomington,IN,,39.16215515136719,-86.51888275146484
156807,"2016-10-29 10:33:11","2017-03-23 09:28:15","2017-03-23 09:28:15",closed,Other,"Sidewalk & Curb Complaints","Curb cut not well aligned with street. Very hard on my power chair.","Street Department",,Bloomington,IN,,,
156809,"2016-10-29 10:42:35","2017-03-23 09:26:49","2017-03-23 09:26:49",closed,Other,"Sidewalk & Curb Complaints","Curb cut needed","Street Department",,Bloomington,IN,,,
156810,"2016-10-29 10:46:11","2017-03-23 09:27:39","2017-03-23 09:27:39",closed,Other,"Sidewalk & Curb Complaints","Sidewalk is too steep and irregular for safe power chair operation.  I have to use the motorway exposing me to 40mph traffic turning off of College.","Street Department",,Bloomington,IN,,,
156811,"2016-10-29 10:57:26","2017-08-17 12:04:25","2017-08-17 12:04:25",closed,Other,"Sidewalk & Curb Complaints","Need curb cut at alleyway and realignment of sidewalk grade. This forces me onto the College Ave traffic way.","Street Department",,Bloomington,IN,,,
156813,"2016-10-29 11:06:30","2017-07-31 14:32:25","2017-07-31 14:32:25",closed,Other,"Sidewalk & Curb Complaints","Old sidewalk is very rough and broken between new repair and new sidewalk connecting 10th & 11th on the West side of College.","Street Department",,Bloomington,IN,,,
156814,"2016-10-29 13:33:46","2017-09-14 12:43:32","2017-09-14 12:43:32",closed,Other,"Sidewalk & Curb Complaints","Need new curb cut N.W. corner of Kinser & Gourley to match recent curb cut on N E. corner","Planning and Transportation",,Bloomington,IN,,,
156896,"2016-11-02 14:21:25","2017-08-17 10:49:48","2017-08-17 10:49:48",closed,Other,"Sidewalk & Curb Complaints","Sidewalk S. of Parrish Rd. along N. Kinser pike has been heaved up and down by the nearby large tree. Very rough going in my power wheelchair.","Street Department",,Bloomington,IN,,,
156897,"2016-11-02 14:52:45","2017-08-17 12:08:11","2017-08-17 12:08:11",closed,Other,"Sidewalk & Curb Complaints","Photo looking N. from The Station 11 bldg. at 701 N College. This section of sidewalk, past Scholar's Inn and through the R.R. Underpass where it joins the new Railroad apartments sidewalk is practically unusable. This forces me into the bikeway through the underpass inches from speeding motorists. This is pretty scary in my hard-to-steer-straight power wheelchair.","Street Department",,Bloomington,IN,,,
156933,"2016-11-07 12:53:18","2017-09-22 09:39:11","2017-09-22 09:39:11",closed,Other,"Sidewalk & Curb Complaints","Section of sidewalk has risen 4-5 inches causing a hazard to the neigborhood kid on their bikes- they hit it and it causes an accident. I have seen other spots where the high side has been shaved off to be level? Very easy to spot, between my house 3824 and the neighbors, 3820.","Street Department","3820-3824 South Mill Stone Court",Bloomington,IN,,39.12586593627930,-86.50783538818360
157435,"2016-12-13 14:39:16","2016-12-13 14:51:33","2016-12-13 14:51:33",closed,,"Sidewalk & Curb Complaints",,"Parking Enforcement","600 E 1st ST",Bloomington,IN,47401,39.15916442871094,-86.52695465087890
157436,"2016-12-13 14:42:51","2016-12-13 14:52:14","2016-12-13 14:52:14",closed,,"Sidewalk & Curb Complaints","Vehicle parking blocking part of the sidewalk.","Parking Enforcement","612 E 1st ST",Bloomington,IN,47401,39.15916824340820,-86.52658081054688
157446,"2016-12-14 21:02:27","2017-01-10 10:28:16","2017-01-10 10:28:16",closed,Other,"Sidewalk & Curb Complaints","The walking/biking bridge along the path that connects the B-Line to the Lucky's parking lot is covered in ice.",Facilities,"168–248 W Country Club Dr",Bloomington,IN,,39.13593673706055,-86.53350067138672
157651,"2017-01-09 09:11:17","2017-08-17 13:22:18","2017-08-17 13:22:18",closed,Other,"Sidewalk & Curb Complaints","Please fix the cracking and loose sidewalk. The residents have started pouring their own mortar since it's dangerous.","Street Department","908 S Westhill CT",Bloomington,IN,47403,39.15659332275391,-86.55011749267578
157680,"2017-01-11 16:06:20","2017-05-03 14:43:24","2017-05-03 14:43:24",closed,Other,"Sidewalk & Curb Complaints","Please accept this report regarding the broken/missing curb section located at 500 N Walnut Street, Bloomington, IN.  I have attached a picture.  This is the third report for this issue.   The curb is in front of Lockerbie Court Condominiums Thank you,

Mike 
812-334-8200
812-679-7756
manager@olympusproperties.com","Street Department","500 North Walnut Street",Bloomington,IN,,39.17067337036133,-86.53333282470703
157822,"2017-01-21 14:03:14","2017-01-25 08:46:03","2017-01-25 08:46:03",closed,Other,"Sidewalk & Curb Complaints","badly deteriorated sidewalk.","Street Department","3406-3540 The Stands Drive",Bloomington,IN,,39.13096618652344,-86.50853729248047
157823,"2017-01-21 14:04:07","2017-01-23 07:55:24","2017-01-23 07:55:24",closed,Other,"Sidewalk & Curb Complaints","badly deteriorated sidewalk.","Planning and Transportation","3406-3540 The Stands Drive",Bloomington,IN,,39.13096618652344,-86.50853729248047
157989,"2017-02-03 13:31:06","2017-02-06 13:51:12","2017-02-06 13:51:12",closed,"Phone Call","Sidewalk & Curb Complaints","Called in this morning to report that the sidewalk in the entry to the parking lot behind Wonderlab has a raised lip that is hard to see at night and causes people to trip over. The caller mentioned that his girlfriend had tripped over it the night before and it hurt her.","Street Department","308 East 4th Street",Bloomington,IN,,39.16588211059570,-86.53672027587890
158156,"2017-02-18 12:14:49","2017-03-30 14:01:53","2017-03-30 14:01:53",closed,Other,"Sidewalk & Curb Complaints","Good afternoon,

I am writing to report an issue with water drainage coming from the roofs of houses and dumping on to the sidewalk. Along N. Indiana Ave, many houses/apartments (owned by Elkins Apartments) have drainage downspouts that empty directly on to the sidewalk. This creates a hazard with constant freeze and thew during the winter months. I have personally felt unsafe walking down a sloped sidewalk, on what is pure ice during periods this winter. Indiana Ave. is a very high foot traffic area during winter months as fans walk to and from basketball games. From witnessing several people slip and fall on the ice, I feel like it is my duty as a citizen to report this issue to the city. Though we have been blessed this season with relatively mild temperatures, this does not overshadow the safety hazard created from the downspouts off many of these houses. This problem would ideally need to be handled quickly before the next cold spell of weather. Thank you.

Best regards","Planning and Transportation","1107 N Indiana AVE",Bloomington,IN,47408,39.17638015747070,-86.52707672119140
158166,"2017-02-20 10:51:09","2017-02-28 09:00:47","2017-02-28 09:00:47",closed,Other,"Sidewalk & Curb Complaints","The roadway has been built up quite a bit in front of our house at 2006 S Sussex, resulting in a significant dip between the street and our driveway. This is causing the bottom of the cars to scrape when entering and exiting.

Surrounding houses have had blacktop poured into this area to level out the connection. Could we have that done too please?","Street Department","2006 S Sussex DR",Bloomington,IN,47401,39.14499282836914,-86.50718688964844
158248,"2017-02-26 18:44:07","2017-03-29 10:41:15","2017-03-29 10:41:15",closed,Other,"Sidewalk & Curb Complaints","Curb has disintegrated over the years. As people turn from Jackson st onto Smith Ave they are driving onto my property due to there being a lack of boundary between the road and my back yard. My property is 606 W. Howe Street and the issue is the the backyard where it boarders Smith Ave. My husband and I would really appreciate it if this curb could be rebuilt to prevent further damage. Thank you!",,"606 W Howe ST",Bloomington,IN,47403,39.16282272338867,-86.54009246826172
158283,"2017-02-28 11:07:34","2017-03-30 14:10:12","2017-03-30 14:10:11",closed,,"Sidewalk & Curb Complaints","Downspout(s) that wash directly onto the sidewalk.","Planning and Transportation","1019 N Indiana AVE",Bloomington,IN,47408,39.17580413818359,-86.52716827392578
158284,"2017-02-28 11:11:13","2017-04-18 08:54:15","2017-04-18 08:54:15",closed,,"Sidewalk & Curb Complaints","Downspout(s) wash directly onto sidewalk.","Planning and Transportation","1113 N Indiana AVE",Bloomington,IN,47408,39.17679214477539,-86.52724456787110
158336,"2017-03-03 13:00:32","2017-08-22 09:04:36","2017-08-22 09:04:35",closed,Other,"Sidewalk & Curb Complaints","We had our yard landscaped, which included attempting to remove grass that was growing on the street side of the curb in front of our house. We realized that the curb is severly damaged, and in some cases missing between Sheridan Dr. and our lawn.","Street Department","839 South Sheridan Road",Bloomington,IN,,39.15831375122070,-86.51464080810547
158513,"2017-03-23 12:14:21","2017-03-23 15:09:40","2017-03-23 15:09:40",closed,Other,"Sidewalk & Curb Complaints","Is the city constructing a round about at the intersection of Rohrer and Walnut Pike?  Will there be sidewalks included as part of this project connecting them to Nimit?
Thanks","Planning and Transportation","321-507 East Rhorer Road",Bloomington,IN,,39.12154006958008,-86.52697753906250
158629,"2017-04-03 13:29:01","2017-04-03 14:09:37","2017-04-03 14:09:37",closed,Other,"Sidewalk & Curb Complaints","I work at Smallwood Plaza. Recently the traffic pattern on 8th street was changed from a one way to a two way. The city left a sign at the exit of our garage indicating that there had been a traffic change. (thank you). However we noticed after this weekend that someone had driven over the sign you provided so we brought it into the building. We have it here at the leasing office if you'd like to retrieve during our regular business hours. I just don't want us to be held responsible for damaging city property or not reporting/returning damaged property.","Public Works Department",,Bloomington,IN,,,
158847,"2017-04-21 11:19:53","2017-07-17 11:40:16","2017-07-17 11:40:16",closed,,"Sidewalk & Curb Complaints","Several downspouts feed through wall to exit onto sidewalk.","Planning and Transportation","501 S Highland AVE",Bloomington,IN,47401,39.16202163696289,-86.51750946044922
158991,"2017-05-05 09:25:29","2017-07-17 11:36:14","2017-07-17 11:36:13",closed,Other,"Sidewalk & Curb Complaints","My neighbors at 2802 S Forrester, when they re-landscaped their property 10 or so years ago, arranged to have the flow of water from their downspouts released onto the sidewalk at the shared edge of our two lots, which causes a tremendous flow of water onto the sidewalk in front of my property. This deposits debris on my property and creates treacherous conditions in the fall when rain occurs when temperatures are near freezing. This has been an irritant to me since the re-landscaping was complete but only recently did I read section 12.04.020 of the municipal code which would seem to prohibit such a discharge of water. Could you send someone to investigate this situation? The water comes out of two green pipes where our two properties abut the sidewalk on Robins Bow. This week the problem is particularly clear because of all the rain.","Planning and Transportation","2940-2998 Robins Bow",Bloomington,IN,,39.14244079589844,-86.49251556396484
158997,"2017-05-05 19:18:00","2017-05-16 11:32:01","2017-05-16 11:32:01",closed,Other,"Sidewalk & Curb Complaints","A dead tree has fallen over a fence and across a sidewalk.","Street Department","1636–2148 S Sare Rd",Bloomington,IN,,39.14824295043945,-86.49909210205078
158998,"2017-05-05 19:32:25","2017-05-16 11:31:46","2017-05-16 11:31:46",closed,Other,"Sidewalk & Curb Complaints","A tree has fallen over a fence and is blocking the sidewalk.","Street Department","2990 S Sare RD",Bloomington,IN,47401,39.13986206054688,-86.49655151367188
159036,"2017-05-09 10:52:54","2017-08-28 13:38:58","2017-08-28 13:38:58",closed,Email,"Sidewalk & Curb Complaints","I have noticed several unfinished areas along my walking route to downtown. In my neighborhood at the corner of S Dunn St and Wilson there is a large hole with a construction sign lying next to it. In addition the entity left a large oil spill in the gravel leading into the neighborhood green space at that corner.","Planning and Transportation",,Bloomington,IN,,,
159181,"2017-05-23 09:29:01","2017-05-23 09:41:34","2017-05-23 09:41:33",closed,Other,"Sidewalk & Curb Complaints","This dog-leg is a heavily used walkway for the employees of 
Solution Tree that has to walk across the street to get to parking lot. I have almost been hit many times as well as my coworkers. Cars do not slow down and it is a BLIND bend. Please make this a top priority to put a sign up before someone gets seriously injured or killed. 
 I really appreciate your time and God bless.
 -Dean Chapin - Solution Tree 555 N. Morton","Planning and Transportation",,Bloomington,IN,,,
159221,"2017-05-26 12:48:58","2017-07-20 15:21:22","2017-07-20 15:21:22",closed,Email,"Sidewalk & Curb Complaints","There is no yellow paint or other indicator near the intersection so people don't part close to it. As such, turns become tight and difficult, as well as there being an obstructed line of sight because cars are in the way. The request is that there be some measure put in place to prevent parked cars from clogging the intersection.","Planning and Transportation","609-699 West Dixie Street",Bloomington,IN,,39.15655899047852,-86.54103088378906
159225,"2017-05-26 14:16:54","2019-01-10 08:51:31","2017-06-01 13:14:03",closed,Other,"Sidewalk & Curb Complaints","Requesting street tree trimming and maintenance on Canada Dr near Olcott Park on south side of street.",,"2400-2420 East Canada Drive",Bloomington,IN,,39.12746047973633,-86.50893402099610
159227,"2017-05-26 14:17:28","2017-05-30 08:24:50","2017-05-30 08:24:50",closed,Other,"Sidewalk & Curb Complaints","Requesting street tree trimming and maintenance on Canada Dr near Olcott Park on south side of street.","Planning and Transportation","2400-2420 East Canada Drive",Bloomington,IN,,39.12746047973633,-86.50893402099610
159423,"2017-05-31 14:12:04","2019-09-27 15:55:49","2019-09-27 15:55:49",closed,Other,"Sidewalk & Curb Complaints","It would be really amazing if there was a curb cutout at Bryan park on the park side where Davis hits Henderson.  We take Davis from S Grant to the park almost daily with either bike/trailer or stroller and it would be really nice not to have to BUMP up to the sidewalk after crossing the street (even better would be a curb cutout AND a striped crossing)","Planning and Transportation",,Bloomington,IN,,,
159424,"2017-05-31 14:13:46","2017-06-02 13:20:06","2017-06-02 13:20:05",closed,Other,"Sidewalk & Curb Complaints","In front of our home at 1314 S Grant there is a dip in the road that holds water for days and sometimes weeks after a rain.  Last summer it served as enough standing water to be a bad mosquito breeding ground... would love for it to be patched such that it doesn't breed them again this year.","Street Department","1314 South Grant Street",Bloomington,IN,,39.15170669555664,-86.53031158447266
159475,"2017-06-04 17:57:22","2017-06-06 10:59:39","2017-06-06 10:59:38",closed,Other,"Sidewalk & Curb Complaints","Hi,
Fourth Street between Jefferson and Roosevelt is a blacktop path, and there's honeysuckle and other shrubs growing well into the path near Jefferson. Poison ivy is also growing in several patches on either side of the path for about half a block from Jefferson toward Roosevelt. Could you please see what can be done about this? Thanks!","Parks and Recreation","201 S Jefferson ST",Bloomington,IN,47408,39.16556930541992,-86.50711059570312
159568,"2017-06-07 19:30:49","2019-01-10 08:51:31","2017-10-11 11:33:51",closed,Other,"Sidewalk & Curb Complaints","poison ivy growing into sidewalk",,"601 S Grant ST",Bloomington,IN,47401,39.15961837768555,-86.52981567382812
159593,"2017-06-09 16:27:45","2017-06-13 06:21:02","2017-06-13 06:21:02",closed,Other,"Sidewalk & Curb Complaints","Eastside and Atwater","Street Department",,Bloomington,IN,,,
159695,"2017-06-15 11:13:50","2017-10-11 10:51:33","2017-10-11 10:51:33",closed,Other,"Sidewalk & Curb Complaints","I'm writing about an unfinished sidewalk hole in front of my house. (See photo.) A couple of months ago, contractors for Vectren Gas Co. dug up the sidewalk to repair a gas line running under the street to the house across the street from my house. They filled the hole with gravel, but never finished the repair with concrete. I don't know whom to contact at Vectren, so I thought I would write to you.

My address is:

2220 S. Fairmount Court

Thanks,

David Nord","Planning and Transportation",,Bloomington,IN,,,
159696,"2017-06-15 12:38:54","2017-11-08 15:53:48","2017-11-08 15:53:48",closed,Other,"Sidewalk & Curb Complaints","poison ivy growing into sidewalk.","Planning and Transportation","404 South Henderson Street",Bloomington,IN,,39.16259002685547,-86.52733612060547
159697,"2017-06-15 12:41:50","2017-11-08 15:53:07","2017-11-08 15:53:07",closed,Other,"Sidewalk & Curb Complaints","poison ivy growing into sidewalk","Planning and Transportation","600-610 South Henderson Street",Bloomington,IN,,39.16118240356445,-86.52727508544922
159838,"2017-06-22 10:48:05","2017-07-05 10:13:47","2017-07-05 10:13:47",closed,Other,"Sidewalk & Curb Complaints","I believe the underground roots of a city planted oak tree are destroying the sidewalk in front of my house, also causing large cracks in my driveway entrance....numerous people have tripped and fallen on this sidewalk, which has gotten worse this past year....this is a heavily traveled sidewalk on the way to RCA Community Park and has created an unsafe situation...Please contact me to see if this can be safely repaired...than you, Dave Reid
812-363-3049","Planning and Transportation",,Bloomington,IN,,,
159839,"2017-06-22 10:50:30","2017-07-07 09:38:41","2017-07-07 09:38:41",closed,Other,"Sidewalk & Curb Complaints","I believe the underground roots of a city planted oak tree are destroying the sidewalk in front of my house, also causing large cracks in my driveway entrance....numerous people have tripped and fallen on this sidewalk, which has gotten worse this past year....this is a heavily traveled sidewalk on the way to RCA Community Park and has created an unsafe situation...Please contact me to see if this can be safely repaired...than you, Dave Reid
812-363-3049","Street Department",,Bloomington,IN,,,
159852,"2017-06-26 07:19:22","2019-07-25 11:42:43",,open,Other,"Sidewalk & Curb Complaints","Tree to be removed. A notice of removal has been on this tree (8th and Fairview) for several months. Is there an ETA for its removal? Thanks for your help.","Parks and Recreation",,Bloomington,IN,,,
159917,"2017-06-29 08:19:32","2017-10-13 17:31:30","2017-10-13 17:31:30",closed,Other,"Sidewalk & Curb Complaints","Curb cuts are too high and too hard to get a wheelchair over. Photo (can't attach 2) attached (on the corner of SE corner of both Sare and E. Moores Pike (both directions). Can you let me know if these will be on any kind of list",,"3054-3098 East Moores Pike",Bloomington,IN,,39.15022659301758,-86.49784088134766
160030,"2017-07-07 09:48:06","2019-01-10 08:51:31","2017-10-10 12:27:44",closed,Other,"Sidewalk & Curb Complaints","The sidewalk from Rogers to Madison on the north side of 4th street is impassable due to mud from run off and from untrimmed trees and shrubs.  This is a reoccurring problem and makes walking with a stroller impossible.",,,Bloomington,IN,,39.16992568969727,-86.53680419921875
160054,"2017-07-10 09:29:00","2017-08-17 13:52:04","2017-08-17 13:52:04",closed,Other,"Sidewalk & Curb Complaints","Some landscaping work was recently done at this property, and the dump truck that delivered the rocks cracked the sidewalk, leaving it uneven.","Street Department","3275-3299 North Ramble Road West",Bloomington,IN,,39.20534896850586,-86.53321075439453
160072,"2017-07-10 20:06:46","2017-09-08 07:49:58","2017-09-08 07:49:58",closed,Other,"Sidewalk & Curb Complaints","VERY disappointed in the new sidewalk curbs at 4th and Indiana.  The curbs are to high for handicap individuals trying to correct they have made a mess of the new sidewalk areas.  One sidewalk has been chipped significantly trying to correct.  Very poor job.","Planning and Transportation","525 E 4th ST",Bloomington,IN,47408,39.16554641723633,-86.52693939208984
160079,"2017-07-11 14:56:49","2017-10-16 08:49:55","2017-10-16 08:49:55",closed,Other,"Sidewalk & Curb Complaints","There is no paved sidewalk; it's just a bunch of horribly laid slabs of stone. How was this even allowed, especially in downtown?! This is not wheelchair accessible, and is dangerous to all others.

Please put in a paved sidewalk here so wheelchaired people don't have to turn around and cross the street just to get by.",,"209 S Dunn ST",Bloomington,IN,47408,39.16506195068359,-86.52805328369140
160168,"2017-07-18 21:17:28","2017-07-26 08:28:52","2017-07-26 08:28:52",closed,Other,"Sidewalk & Curb Complaints","Cracked sidewalk in front of The Bishop. I've seen several people trip and fall.","Street Department","123 S Walnut St",Bloomington,IN,,39.16567230224609,-86.53359222412110
160207,"2017-07-21 16:11:15","2017-08-03 08:55:08","2017-08-03 08:55:08",closed,Other,"Sidewalk & Curb Complaints","Sidewalk between 3506 and 3508 is broken due to heavy city trucks using easement.","Utilities T & D","3506 E William CT",Bloomington,IN,47401,39.14910507202148,-86.48638916015625
160298,"2017-07-26 14:37:33","2017-07-26 15:20:17","2017-07-26 15:20:17",closed,Other,"Sidewalk & Curb Complaints","Complaint received via twitter. After City work was done on the south side of the square, there was a large screw sticking up out of the sidewalk. I've attached the picture that was sent to us. 

https://pbs.twimg.com/media/DFlpx5TXcAEzm02.jpg","Street Department","100 West Kirkwood Avenue",Bloomington,IN,,39.16667556762695,-86.53424072265625
160448,"2017-08-03 11:22:49","2017-08-17 10:45:15","2017-08-17 10:45:15",closed,"Phone Call","Sidewalk & Curb Complaints","Complaint of tree pushing the sidewalk up in front of the property at 711 W Rosewood Dr.","Street Department","711 W Rosewood DR",Bloomington,IN,47404,39.20581817626953,-86.54178619384766
160681,"2017-08-16 21:10:10","2017-12-15 10:51:24","2017-12-15 10:51:24",closed,Other,"Sidewalk & Curb Complaints","Lack of curb from Smith Ave where it boarders my property is leading to water run off as it runs down Jackson St to collect on the back of my property. My husband and have put in a lot of time cleaning up this area from previous owner over-growth. The soft ground, combined with lack of curb is causing the property to erode away and cars to run off the edge of the road causing Smith to deteriorate. The area is strip about 30 ft long. If something could be done about this or to change how people turn right of Jackson onto Smith it would be greatly appreciated. Thank you so much.","Planning and Transportation","612–622 W Smith Ave",Bloomington,IN,,39.16287231445312,-86.54003143310547
160729,"2017-08-20 18:19:58","2017-08-21 08:10:53","2017-08-21 08:10:53",closed,Other,"Sidewalk & Curb Complaints","Two bricks missing in sidewalk outside of Z&C Teriyaki.","Street Department",,Bloomington,IN,,,
160847,"2017-08-24 17:12:23","2017-09-08 06:58:01","2017-09-08 06:58:00",closed,Other,"Sidewalk & Curb Complaints","3301 N Kinser sidewalk driveway grade misaligned. Very rough on my power chair.","Street Department",,Bloomington,IN,,,
160848,"2017-08-24 17:14:33","2017-09-08 06:57:41","2017-09-08 06:57:41",closed,Other,"Sidewalk & Curb Complaints","3331 N Kinser grade misaligned","Street Department",,Bloomington,IN,,,
160854,"2017-08-25 10:16:54","2017-08-28 07:38:28","2017-08-28 07:38:28",closed,Other,"Sidewalk & Curb Complaints","Atwater between Hawthorne and Ballantine Streets that is so dangerous and so impossible to navigate in a wheelchair","Street Department","1105-1125 Atwater Avenue",Bloomington,IN,,39.16308975219727,-86.51966094970703
161098,"2017-09-11 12:15:22","2018-05-11 11:26:02","2018-05-11 11:26:02",closed,Other,"Sidewalk & Curb Complaints","Crabapple tree has grown over and down onto the sidewalk in front of 1700 E Camby Lane. Sidewalk is impassable. Sidewalk continuing around corner of same property is impinged upon by burning bush shrubs.","Planning and Transportation",,Bloomington,IN,,,
161116,"2017-09-12 07:33:55","2017-09-15 12:17:52","2017-09-15 12:17:52",closed,Other,"Sidewalk & Curb Complaints","Apple tree hanging down over the sidewalk in front of 1700 E Camby Lane - can't walk past on the sidewalk there.","Planning and Transportation","1700-1706 East Camby Lane",Bloomington,IN,,39.13550186157227,-86.51183319091797
161148,"2017-09-13 12:26:52","2017-09-25 13:28:46","2017-09-25 13:28:45",closed,Other,"Sidewalk & Curb Complaints","The roll curb in front of the driveway of 2743 Silver Creek Drive is crumbling and in need of repair.","Street Department",,Bloomington,IN,,,
161153,"2017-09-13 15:41:44","2017-09-15 12:18:46","2017-09-15 12:18:46",closed,Other,"Sidewalk & Curb Complaints","Sidewalk in front of 1700 E. Camby Lane blocked by tree branches growing down toward ground.","Planning and Transportation",,Bloomington,IN,,,
161184,"2017-09-18 09:08:44","2017-09-25 13:29:18","2017-09-25 13:29:18",closed,Other,"Sidewalk & Curb Complaints","Cracked sidewalk danger","Street Department","1201 E 2nd ST",Bloomington,IN,47401,39.16112899780273,-86.51860809326172
161286,"2017-09-24 16:50:42","2017-09-25 07:42:27","2017-09-25 07:42:27",closed,Other,"Sidewalk & Curb Complaints","Sidewalk buckled and cracked","Planning and Transportation",,Bloomington,IN,,,
161287,"2017-09-24 16:52:20","2017-09-25 07:43:16","2017-09-25 07:43:16",closed,Other,"Sidewalk & Curb Complaints","Sidewalk buckled and cracked in 2 locations","Planning and Transportation",,Bloomington,IN,,,
161289,"2017-09-25 08:34:51","2017-09-25 13:28:04","2017-09-25 13:28:04",closed,Other,"Sidewalk & Curb Complaints","Hello,

On our property at 3706 South Court, sits a very large Bradford Pear tree. The tree is close the curb next to the street and I was told by a landscaping company, it was probably most likely owned by the city of Bloomington. It has lifted our sidewalk significantly as well as part of our driveway. This is a liability issue because many children ride bikes, scooters,sevreal people walk their dogs etc around there and could easily not pay attention and trip and fall. Someone from this department really needs to come out and assess the situation. You are welcome to call me or email. Thank you. Jane Mehrizi","Street Department",,Bloomington,IN,,,
161305,"2017-09-25 15:57:24","2017-09-26 09:42:01","2017-09-26 09:42:01",closed,Other,"Sidewalk & Curb Complaints","uneven sidewalks in and around Peppergrass.  Between 733 & 735 Pepperridge Dr. I fell today, passed out, injured my knee replacement, hands, hip, ribs. Happened to look back when a dog barked, stubbed my toe on 1/2 bump in sidewalk.  Thanks","Street Department",,Bloomington,IN,,,
161306,"2017-09-25 17:01:35","2017-11-07 15:01:38","2017-11-07 15:01:38",closed,Other,"Sidewalk & Curb Complaints","Damaged guardrail on culvert side of street.  Can be seen from google maps.  I first reported this situation last summer (2016) and was advised city was awaiting contract and materials.  I reported it because I feel it could become a safety hazard during the winter months with slick and icy streets.",,"2453-2499 South Henderson Street",Bloomington,IN,,39.13604736328125,-86.52684783935547
161311,"2017-09-25 20:08:39","2017-10-20 10:25:40","2017-10-20 10:25:40",closed,Other,"Sidewalk & Curb Complaints","Why have long stretches of the road on S. Washington now unavailable for parking? If this is a new standard, will this be done city wide?","Planning and Transportation",,Bloomington,IN,,,
161326,"2017-09-26 16:08:28","2019-07-25 12:46:46",,open,"Phone Call","Sidewalk & Curb Complaints","A tree on the city portion of his property  is dying and dropping branches -- seems to be a hazard for kids riding bikes in the neighborhood.","Parks and Recreation","2728 E Brigs BND",Bloomington,IN,47401,39.14324188232422,-86.48815917968750
161345,"2017-09-28 13:50:59","2017-09-29 07:12:20","2017-09-29 07:12:20",closed,Other,"Sidewalk & Curb Complaints","The sidewalks throughout Sherwood Oaks are busted up, uneven and there are no curb cuts! Which I thought was required by the ADA. Please address.","Street Department",,Bloomington,IN,,,
161358,"2017-09-29 13:32:19","2018-01-24 08:44:17","2018-01-24 08:44:17",closed,"Phone Call","Sidewalk & Curb Complaints",,"Planning and Transportation","822 S Fess AVE",Bloomington,IN,47401,39.15830612182617,-86.52618408203125
161406,"2017-10-03 16:58:20","2017-10-06 11:37:54","2017-10-06 11:37:54",closed,Other,"Sidewalk & Curb Complaints","Power wheelchair hazard! Walnut St. N of 11th in front of Makie Properties. This innocent appearing grade (mis-) alignment brought my full-speed power wheelchair to an instant halt as my undercarrage hit the hard concrete stop. Ouch. Pain & confusion. Wheelchair high centered & useless. Good samaritans helped.

Once recovered, with this sidepath obstruction I was forced to continue my journey by entering the motorway in a dangerous back-to-traffic mode. 

I thank God things worked out OK (in time the resultant aches and pains should lessen)","Street Department",,Bloomington,IN,,,
161465,"2017-10-06 11:11:57","2017-10-12 12:34:02","2017-10-12 12:34:02",closed,Other,"Sidewalk & Curb Complaints","Crumbling sidewalk on Autumn Drive on left between 2208 and 2218. Loose gravel is a tripping hazard. I have fallen twice when I walk my dogs in my neighborhood. Second time reporting this problem","Street Department",,Bloomington,IN,,,
161470,"2017-10-06 14:32:08","2017-11-09 08:52:29","2017-11-09 08:52:29",closed,"Walk In","Sidewalk & Curb Complaints","Mr. Ogle is very concerned about an improperly placed sidewalk at this location -- says it's a hazard.","Utilities T & D","1407 W 11th ST",Bloomington,IN,47404,39.17304611206055,-86.55198669433594
161572,"2017-10-16 11:59:29","2019-07-25 12:51:08",,open,Other,"Sidewalk & Curb Complaints","334 S. Rogers Street  
Tree in the public right of way was supposed to be cut down 1 year ago. The tree is marked to be cut down but seems to have been forgotten. It is a hazard.","Parks and Recreation",,Bloomington,IN,,,
161655,"2017-10-24 18:16:52","2017-10-26 07:32:27","2017-10-26 07:32:27",closed,Other,"Sidewalk & Curb Complaints","I reported this last fall and was advised a contract and materials were on order to correct the situation.  The guard rail at the intersection of S. Henderson and Winslow is badly damaged.  I was concerned last year and still am that it may become a hazard during snowy, icy and slick roads.","Street Department","212 E Winslow RD",Bloomington,IN,47401,39.13593292236328,-86.52676391601562
161692,"2017-10-27 20:55:53","2017-11-15 07:46:47","2017-11-15 07:46:47",closed,Other,"Sidewalk & Curb Complaints","Walking home Thursday night, I turned my ankle in this hole. In the dark, it's invisible. This whole block is in bad shape (west side of road).","Street Department","1221 N Madison ST",Bloomington,IN,47404,39.17848587036133,-86.53775787353516
