ticket_id,enteredDate,lastModified,closedDate,status,contactMethod,category,description,department,location,city,state,zip,latitude,longitude
168933,"2019-06-13 13:41:58","2019-07-25 07:11:10","2019-07-25 07:11:10",closed,Other,"Blocked Sidewalk","This is a little path between 911 North Maple and 917 North Maple. It connects Maple heights neighborhood to tri North middle School. It goes behind Monroe county United ministries. It is awesome. but it is mostly obstructed by vegetation including a lot of poison ivy. It is much more obstructed behind Monroe county United ministries. I don't know whose responsibility this is but it could really use some maintenance.","Street Department",,Bloomington,IN,,,
168939,"2019-06-13 16:33:21","2019-07-08 15:05:01","2019-07-08 15:05:01",closed,"Web Form","Blocked Sidewalk","Overgrowth into sidewalk causing partial blockage.","Planning and Transportation","1001 W 11th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17309951782227,-86.54525756835938
168941,"2019-06-13 16:44:18","2019-07-10 11:18:21","2019-07-10 11:18:21",closed,"Web Form","Blocked Sidewalk","Corner of Orris Dr. and W. 11th St.  This wheelchair ramp is blocked by overgrowth from this property.  I think this address is 913 West 11th.","Planning and Transportation","601-799 N Orris Dr, Bloomington, Indiana, 47404",Bloomington,IN,,39.17318344116211,-86.54495239257812
168976,"2019-06-16 16:09:16","2019-06-17 08:35:30","2019-06-17 08:35:30",closed,"Web Form","Blocked Sidewalk","Tree down 619 N Washington","Street Department","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030715942383,-86.53694152832031
169056,"2019-06-20 12:12:17","2019-06-20 15:05:10","2019-06-20 15:05:10",closed,"Web Form","Blocked Sidewalk","Firestone auto 3rd and walnut has cars parked on the sidewalk.","Parking Enforcement","Expert Tire",Bloomington,IN,,39.16477203369141,-86.53340911865234
169118,"2019-06-24 10:56:45","2019-07-15 10:17:41","2019-07-15 10:17:41",closed,"Web Form","Blocked Sidewalk","Tree blocking sidewalk at 1106 E Benson Ct","Street Department","1106 E Benson Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.12217712402344,-86.52049255371094
169133,"2019-06-24 18:57:28","2019-07-10 11:17:18","2019-07-10 11:17:18",closed,"Web Form","Blocked Sidewalk","If I stay on the sidewalk because I am pushing a stroller I get smacked in the face by overgrown foliage, much of which appears to be invasive and about to seed","Planning and Transportation","E Rogers Rd, Bloomington, Indiana, 47401",Bloomington,IN,,39.13651275634766,-86.50765228271484
169139,"2019-06-25 09:19:45","2019-07-10 11:17:45","2019-07-10 11:17:45",closed,"Web Form","Blocked Sidewalk","The sidewalk on the east side of High Street (there isn't one on the west side at this point) is being overtaken by overgrowth, pushing pedestrians into a fairly high speed section of High Street. This is just north of the round about at Winslow/Rogers.","Planning and Transportation","E Rogers Rd, Bloomington, Indiana, 47401",Bloomington,IN,,39.13659286499023,-86.50787353515625
169158,"2019-06-25 21:13:44","2019-07-02 11:57:29","2019-07-02 11:57:29",closed,Other,"Blocked Sidewalk","520 S Jordan Cans left on the curb",HAND,,Bloomington,IN,,,
169159,"2019-06-25 21:16:38","2019-07-01 16:40:50","2019-07-01 16:40:50",closed,Other,"Blocked Sidewalk","520 S Jordan Cans left on the curb",HAND,,Bloomington,IN,,,
169164,"2019-06-26 09:08:21","2019-07-09 09:19:04","2019-07-09 09:19:04",closed,"Web Form","Blocked Sidewalk","There is a thick layer of gravel that has washed across the sidewalk at 411 s Lincoln.","Planning and Transportation","407 S Lincoln St, Bloomington, Indiana, 47401",Bloomington,IN,,39.16229248046875,-86.53112792968750
169165,"2019-06-26 09:09:34","2019-07-09 09:18:26","2019-07-09 09:18:26",closed,"Web Form","Blocked Sidewalk","Vegetation has completely blocked the sidewalk at 411 s lincoln","Planning and Transportation","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
169166,"2019-06-26 09:10:38","2019-08-20 11:00:32","2019-08-20 11:00:32",closed,"Web Form","Blocked Sidewalk","Gravel covering the sidewalk at 405 s lincoln","Planning and Transportation","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
169174,"2019-06-26 11:54:51","2019-06-26 11:59:34",,open,"Web Form","Blocked Sidewalk","Qué At Work cuando está el Work picases Off o velcro en una tris","Planning and Transportation","614 N Grant St, Bloomington, Indiana, 47408",Bloomington,IN,,39.17253112792969,-86.52968597412110
169186,"2019-06-27 09:24:56","2019-07-16 15:20:26","2019-07-16 15:20:26",closed,"Web Form","Blocked Sidewalk","After the storm went through on Sunday 6/23, we noticed runners and walkers were having trouble getting through on the sidewalk behind our house along Rogers Rd. Upon investigation, we found that a tree/bush next to the road had broken in the storm and was blocking the sidewalk. We cleared the debris from the sidewalk and moved it into the grassy area in between the sidewalk and the road. I would like to see the debris removed and that bush/tree trimmed. Please warn whomever works there that there may be poison ivy (I seem to have gotten it, likely from that.)","Street Department","2706 E Redwood Cir, Bloomington, Indiana, 47401",Bloomington,IN,,39.13604736328125,-86.49962615966797
169251,"2019-07-02 10:44:35","2020-01-31 13:50:59","2020-01-31 13:50:59",closed,"Phone Call","Blocked Sidewalk","This property is covered in weeds and bushes that block the sidewalk. Pedestrians are forced to walk dangerously close to traffic. If the weeds consist of grass, contact HAND for a Title 6 ticket. If the weeds are blocking the sidewalk enforce under Title 12.","Planning and Transportation","1402 N Walnut ST",Bloomington,IN,47408,39.17918777465820,-86.53312683105469
169289,"2019-07-04 20:25:03","2019-07-23 06:36:41","2019-07-23 06:36:41",closed,"Web Form","Blocked Sidewalk","I tersectio. W 37/69 west of auto repair place on Deborah drive, blocking way across on ramp","Street Department","Hickory Heights Tlpk, Bloomington, Indiana, 47403",Bloomington,IN,,39.13790512084961,-86.57474517822266
169296,"2019-07-05 12:47:09","2020-01-31 13:36:14","2020-01-31 13:36:14",closed,"Web Form","Blocked Sidewalk","The bushes from Topos403  (403 N. Walnut St) are have overgrown their fence and blocking the side walk along 8th St just west of Walnut.","Planning and Transportation","Topo's 403",Bloomington,IN,,39.16956710815430,-86.53379821777344
169311,"2019-07-07 20:05:44","2019-07-11 12:03:42","2019-07-11 12:03:42",closed,"Web Form","Blocked Sidewalk","Tree blocking sidewalk at 1106 E Benson Ct","Street Department","1106 E Benson Ct, Bloomington, Indiana, 47401",Bloomington,IN,,39.12212371826172,-86.52058410644531
169314,"2019-07-08 09:59:24","2019-07-11 17:50:17",,open,"Phone Call","Blocked Sidewalk","Limbs and bushes blocking the sidewalk.","Planning and Transportation","817 N Washington ST",Bloomington,IN,47408,39.17420959472656,-86.53254699707031
169318,"2019-07-08 12:29:20","2019-07-10 11:16:00","2019-07-10 11:16:00",closed,"Web Form","Blocked Sidewalk","The sidewalk is complete blocked by trees / bushes on Grimes just east of Henderson on the north side of the street.","Planning and Transportation","601-699 E Grimes Ln, Bloomington, Indiana, 47401",Bloomington,IN,,39.15332031250000,-86.52677917480469
169320,"2019-07-08 12:31:53","2019-07-10 11:16:26","2019-07-10 11:16:26",closed,"Web Form","Blocked Sidewalk","On the north side of Grimes the sidewalk is blocked by a tree branch hanging down and touching the ground. I had to go out into the street to get around. This was west of Henderson, and I think it was a little east of Palmer.","Planning and Transportation","519 E Grimes Ln, Bloomington, Indiana, 47401",Bloomington,IN,,39.15334701538086,-86.52862548828125
169358,"2019-07-10 09:04:14","2019-07-10 11:13:54","2019-07-10 11:13:54",closed,"Web Form","Blocked Sidewalk","High Street sidewalk on the Northeast corner of the Winslow/High/Rogers roundabout is becoming very difficult to pass due to overgrowth. This needs to be trimmed back to support access from the Sycamore Knolls neighborhood and surrounding area down onto the Jackson Creek Trail.","Planning and Transportation","S High St, Bloomington, Indiana, 47401",Bloomington,IN,,39.13656234741211,-86.50794982910156
169397,"2019-07-12 22:49:43","2019-07-19 11:51:34","2019-07-19 11:51:34",closed,"Web Form","Blocked Sidewalk","Tenth street sidewalk on north side east of Washington - overgrown!","Planning and Transportation","110 E 10th St, Bloomington, Indiana, 47408",Bloomington,IN,,39.17159271240234,-86.53237915039062
169401,"2019-07-13 17:31:48","2019-07-15 10:14:21","2019-07-15 10:14:21",closed,"Web Form","Blocked Sidewalk","Second request - either the sign is important to notify motorists or it’s not?  Also blocks sidewlak","Street Department","3000-3318 W Tapp Rd, Bloomington, Indiana, 47403",Bloomington,IN,,39.13707351684570,-86.57489776611328
169470,"2019-07-18 17:53:09","2019-07-19 09:19:12","2019-07-19 09:19:12",closed,"Web Form","Blocked Sidewalk","Repeatedly (almost daily) they park a car blocking the sidewalk.","Parking Enforcement","1500 S Highland Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.15032196044922,-86.51699829101562
169527,"2019-07-24 08:43:08","2019-08-05 16:26:47","2019-08-05 16:26:47",closed,Other,"Blocked Sidewalk","East side of 2750 Sara rd. a large tree branch is blocking the sidewalk.","Planning and Transportation",,Bloomington,IN,,,
169538,"2019-07-25 10:46:51","2019-07-25 17:28:09","2019-07-25 17:28:09",closed,"Web Form","Blocked Sidewalk","Hi. The footpath between Southdowns and Greenwood Avenue, which is part of a 'safe route to school', is blocked by an overgrown honeysuckle, which needs to be cut back. It is a danger to walkers and cyclists and makes wheelchair access difficult, as everyone has to go round it onto private property. Could you please cut it back? Thank you.","Planning and Transportation","1929 E Southdowns Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.15582275390625,-86.51044464111328
169557,"2019-07-26 09:19:12","2019-07-30 11:58:54","2019-07-30 11:58:54",closed,"Web Form","Blocked Sidewalk","The tenant leaves their trash can on the sidewalk all week long, obstructing pedestrian traffic.",HAND,"547 S Lincoln St, Bloomington, Indiana, 47401",Bloomington,IN,,39.15977478027344,-86.53116607666016
169576,"2019-07-27 15:32:54","2019-07-29 15:59:35","2019-07-29 15:59:35",closed,Other,"Blocked Sidewalk","NW corner 2nd&patterson, facing SB on patterson.  This sidewalk open or closed? Sign laying down in sidewalk.","Planning and Transportation",,Bloomington,IN,,,
169577,"2019-07-27 15:36:46","2019-08-02 11:40:15","2019-08-02 11:40:15",closed,Other,"Blocked Sidewalk","NE corner 2nd&patterson. Facing WB on 2nd. This ones closed, right? The hole is more than 6"" deep in spots.","Planning and Transportation",,Bloomington,IN,,,
169578,"2019-07-27 15:40:58","2019-07-29 15:56:17",,open,Other,"Blocked Sidewalk","NE corner 2nd&patterson, facing SB on patterson at corner of perfection auto glass bldg. This patch is permanent? Is that ""good enough"", ""workman like quality"" given volumes and closure of sidewalk on other side of street? Saw 2 ppl use this sidewalk just while I was typing this note.","Planning and Transportation",,Bloomington,IN,,,
169579,"2019-07-27 15:46:32","2019-08-12 14:58:25","2019-08-12 14:58:25",closed,Other,"Blocked Sidewalk","1305 W bloomfield (co-op). Sidewalk on south side of street.  Is this one open? A guy was just arrested for walking in the street here.  I cant tell what was wrong with him, the sidewalks are all so clear!","Street Department",,Bloomington,IN,,,
169580,"2019-07-27 15:49:11","2019-09-04 12:04:13","2019-09-04 12:04:13",closed,Other,"Blocked Sidewalk","1319 W bloomfield, south sidewalk. Surely this one is closed?? But I havent had a single safe option for crossing 2nd since adams, and the north sidewalk was closed at adams","Planning and Transportation",,Bloomington,IN,,,
169581,"2019-07-27 15:53:03","2019-11-19 10:13:46","2019-11-19 10:13:45",closed,Other,"Blocked Sidewalk","Vacant lot roughly 1351 W bloomfield, south sidewalk. Sidewalk burried under sand, grass.","Planning and Transportation",,Bloomington,IN,,,
169618,"2019-07-31 07:53:15","2019-11-20 10:32:11","2019-11-20 10:32:11",closed,"Web Form","Blocked Sidewalk","The sidewalk on the west side of College Mall Rd just north of Moores Pike there is a tree that has branches hanging to about 4-5 feet over the ground, making it so that both pedestrians and cyclists have to duck to get below it. I believe the tree is the responsibility of Gentry Quarters, but I am unable to find contact information for the company to ask them to address it. I'm hoping the city can. Thank you.","Planning and Transportation","1376 S College Mall Rd, Bloomington, Indiana, 47401",Bloomington,IN,,39.15136337280273,-86.49784088134766
169636,"2019-07-31 17:47:38","2019-08-05 13:01:12","2019-08-05 13:01:12",closed,"Web Form","Blocked Sidewalk","113 n 7th st.","Planning and Transportation","316 N College Ave, Bloomington, Indiana, 47404",Bloomington,IN,,39.16859054565430,-86.53453063964844
169686,"2019-08-03 13:46:52","2019-08-14 11:25:02","2019-08-14 11:25:02",closed,"Web Form","Blocked Sidewalk","First St at the NW corner of First and High is blocked by overgrown shrubbery","Planning and Transportation","720 S High St, Bloomington, Indiana, 47401",Bloomington,IN,,39.15932083129883,-86.50888061523438
169731,"2019-08-06 20:23:16","2019-09-19 16:57:46","2019-09-19 16:57:46",closed,"Web Form","Blocked Sidewalk","Worse than a scooter  - cannot get by on sidewalk","Planning and Transportation","Ivory Tower Advertising",Bloomington,IN,,39.17267990112305,-86.53320312500000
169739,"2019-08-07 09:05:33","2019-08-07 10:27:55","2019-08-07 10:27:55",closed,"Web Form","Blocked Sidewalk","Pickup pulled into sidewalk at Turkuaz cafe. 3rd and Lincoln","Parking Enforcement","Turkuaz Cafe",Bloomington,IN,,39.16465759277344,-86.53102111816406
169758,"2019-08-07 16:54:22","2019-08-22 16:28:15","2019-08-22 16:28:15",closed,"Web Form","Blocked Sidewalk","540 s Lincoln sidewalk blocked by overgrowth","Planning and Transportation","401-499 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17021179199219,-86.53694915771484
169780,"2019-08-08 19:28:08","2019-11-20 10:42:25","2019-11-20 10:42:25",closed,"Web Form","Blocked Sidewalk","The sidewalk on Azalea Lane next to Winslow Woods is likely the responsibility of the city of Bloomington. The brush that is overgrown the sidewalk needs to be removed immediately. Yesterday I saw over 10 athletes running into traffic to try and avoid running in the brush because there is no room on the sidewalk to walk.","Planning and Transportation","901-991 E Azalea Ln, Bloomington, Indiana, 47401",Bloomington,IN,,39.14335250854492,-86.52183532714844
169786,"2019-08-09 13:40:05","2019-08-09 15:57:54","2019-08-09 15:57:53",closed,"Web Form","Blocked Sidewalk","Metal wire dangling from power line directly above sidewalk.","Planning and Transportation","3815-3839 E 10th St, Bloomington, Indiana, 47408",Bloomington,IN,,39.17173767089844,-86.48881530761719
169814,"2019-08-11 13:05:34","2019-08-12 09:30:21","2019-08-12 09:30:21",closed,"Web Form","Blocked Sidewalk","Multiple cars parked on sidewalk at firestone auto. 3rd and walnut.","Parking Enforcement","221 S Walnut St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16480636596680,-86.53331756591797
169819,"2019-08-12 08:47:14","2019-08-12 09:29:57","2019-08-12 09:29:57",closed,"Web Form","Blocked Sidewalk","Firestone Auto (3rd and Walnut) had multiple cars parked on and blocking the sidewalk over the weekend. This is happening on a constant basis (see the uReport history) and blocks the sidewalk along a downtown corridor. Can the city step up enforcement at this location to ensure the sidewalks are kept clear?","Parking Enforcement","Expert Tire",Bloomington,IN,,39.16487121582031,-86.53334045410156
169822,"2019-08-12 09:12:28","2019-08-12 09:29:12","2019-08-12 09:29:12",closed,"Web Form","Blocked Sidewalk","Blue SUV parked on sidewalk at Firestone Auto. 3rd at Walnut.","Parking Enforcement","501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484
