ticket_id,category,description,department,location,city,state,zip,latitude,longitude,sent_iment
165230,Sidewalk Requests,"Thank you in advance for reading my inquiry. I would like to suggest a sidewalk due to a safety concern that effects children and disabled persons. Referring to the intersection at E Rogers Road and the Stands Drive. There is no sidewalk along this street connecting the stands road sidewalk to the crosswalk at the roundabout at the bottom of the hill (i.e., the area on the south side of E Rogers Road). Moreover, the sidewalk on the other side of the street is completely inaccessible for those with impaired motor function or wheelchairs (there is a large hill with steps only and no ramp). There are two major concerns here: (1) there is no possible way for a disabled person with a wheelchair to travel on E Rogers road (from the roundabout at the bottom of the hill up to the stands drive). (2) There is no way for families and children to safely walk to Child's elementary from this location (the Stands dr). Given that E Rogers road is a busy street with limited visibility for drivers and no crosswalk exists at the intersection of the Stands drive and E Rogers Road, it is extremely dangerous for children and families that wish to walk their children to the designated elementary school - Child's Elementary. This is the only direct walking path to Child's Elementary for all of the constituents that leave in the Stands neighborhood. There is no sidewalk on the south side of E Rogers Rd to connect the Stands Dr with the crosswalk at the bottom of the hill at the roundabout. Several constituents have expressed a safety concern. I also witnessed one woman and child almost get hit by a car at this busy intersection as they attempted to cross the street. I'd be happy to answer any additional questions. Thank you for reviewing my request.",,1550 East Rogers Road,Bloomington,IN,,39.13592910766602,-86.50454711914062,POSITIVE
166136,Sidewalk Requests,"The sidewalk ends abruptly in a very dangerous intersection. This turn needs to be improved for pedestrian safety. The sidewalk should not be on only one side of the road, particularly in such a dangerous location for pedestrians to cross the road, just to have the sidewalk reappear only meters away.",Planning and Transportation,2495 S Walnut Street PIKE,Bloomington,IN,47401.0,39.13572692871094,-86.5286865234375,NEGATIVE
166534,Sidewalk Requests,"I'm an IU Bloomington student who walks to the stadium everyday to take the IU buses to class. There are no sidewalks on my walk from Brownstone Terrace to the stadium which forces me to walk on the side of the road, where student drivers who don't pay attention swerve around me at the last second. Additionally when the weather is bad, I'm even forced to walk in the road, putting myself at risk to get hit by a car. I'm also proposing more off campus lighting & would love to meet with someone about these issues to come up with an effective plan. It's unsafe walking home from a late night class or to an early morning class & not being able to see your surroundings. Some of the city lights don't even work. If more light poles were installed, it would reduce the off campus crime rate. The city of Bloomington, not IU, is reponsible to address these issues because it's there property.",Public Works Department,"300-498 E Brownstone Dr, Bloomington, Indiana, 47408",Bloomington,IN,,39.17547988891602,-86.52989959716797,NEGATIVE
166760,Sidewalk Requests,We received a request from a young woman living in Park Ridge East. She is concerned that there is no sidewalk on Sheffield Drive between Plymouth Road and Park Ridge Road as this is a path for children to walk to Park Ridge East Park. The bus picks up children in this area and they have no where to wait for the bus.,,4301 E Sheffield DR,Bloomington,IN,47408.0,39.17024230957031,-86.47610473632812,NEUTRAL
166780,Sidewalk Requests,"West side of 500 block of S. Washington. Sidewalk cracked, broken, and heaved up by tree growth. Does the city claim sidewalk repair is the responsibility of adjacent property owner? What about the goal of walkability?",Street Department,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484,NEUTRAL
167535,Sidewalk Requests,2 sections of upended sidewalks potentially hazardous to pedestrian traffic in front of 3712 E Silver Creek Ct. Appears to be caused by shallow tree roots.,Street Department,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030715942383,-86.53694152832031,NEUTRAL
167566,Sidewalk Requests,"There are no sidewalks at all on S Park Ave., S. Stull Ave., or S. Fess Ave between Bryan Park and Hillside (except on Grimes St).",Planning and Transportation,"1318 S Park Ave, Bloomington, Indiana, 47401",Bloomington,IN,,39.15155410766602,-86.52397155761719,NEUTRAL
167674,Sidewalk Requests,"We would like to expand our driveway, but that would involve changing the curb and sidewalk around our current driveway. Who do I talk to about this?",Planning and Transportation,"1708 E Ruby Ln, Bloomington, Indiana, 47401",Bloomington,IN,,39.15451431274414,-86.51276397705078,NEUTRAL
167802,Sidewalk Requests,"Hello,
We live in the Echo Park community (2780 S. Walnut St. Pk.). We basically do not have safe walking access to the nearby Winslow Street. Families and the elderly risk their lives walking on the side of the asphalt, at a pretty dagerous intersection (cars do not have good sight when they turn to this street). Adding a short sidewalk would solve this problem. See picture attached (the problematic area is marked in red). It is a tragedy waiting to happen. 
Thank you.",Planning and Transportation,"101-199 E Sunny Slopes Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.13367080688477,-86.52831268310547,NEGATIVE
168391,Sidewalk Requests,"In FYI about water meter on Fess north of 4th Street. When I stepped on the concrete around the meter, it all levered up. I think the gap is visible in the photo.


Utilities checked area on Fess N. of Second- found no problem with meter pits- did see an open hole in tree plot marked in white.Does not appear to be utility related.",Utilities Meter Services,"400 W 7th St, Bloomington, Indiana, 47404",Bloomington,IN,,39.16864776611328,-86.53764343261719,NEGATIVE
168450,Sidewalk Requests,Unsafe dip for wheelchair users. I myself was thrown from the charge going three to four miles an hour,Street Department,"2118-2148 E 3rd St, Bloomington, Indiana, 47401",Bloomington,IN,,39.1641845703125,-86.50797271728516,NEGATIVE
168572,Sidewalk Requests,"This is a tree plot / water meter pit issue, a follow up on #168554. The meter in question is at 514 S Fess. You all couldn't it because someone---safety-conscious resident maybe, or self-motivated meter reader apparently had filled the hole in with dirt and tamped it tight. So, yes, resolved",Utilities Director's Office,"501 N Morton St, Bloomington, Indiana, 47404",Bloomington,IN,,39.17030334472656,-86.53694915771484,NEGATIVE
169655,Sidewalk Requests,"Lot 82 and 83 -- fire hazard and overgrowth, sidewalks not ADA accessible, code violations",,1600 N Willis DR LOT 82,Bloomington,IN,47404.0,39.18274688720703,-86.54434204101562,NEGATIVE
169738,Sidewalk Requests,"I would like to request sidewalks/speed bumps on Elliston Dr. in Sherwood Oaks Neighborhood. Elliston is the main thourough fair to Sherwood Oaks Park, Jackson Creek Trail and Olcott Park, which also leads to Childs Elementary and Jackson Creek Middle School. There is significant foot traffic daily of adults, kids and pets being walked. Children go to school on this route and yet there is nothing provided to keep them safe. There are currently no sidewalks to keep foot traffic safe and no speed bumps to slow down traffic. People speed through this area whether local traffic or visitors to the park and what the city has done to date is not enough. Someone is going to get hurt and it will be on the onus of those who have chose to do nothing to keep pedestrians safe. Please consider making a change and putting sidewalks/speed bumps in to allow for safe travels for all in this area. 

Thank you",,"1200-1398 E Elliston Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.12927627563477,-86.51770782470703,NEUTRAL
170027,Sidewalk Requests,Lacking accessible sidewalk ramps in Sherwood oaks neighborhood.,,"1101-1149 E Allendale Dr, Bloomington, Indiana, 47401",Bloomington,IN,,39.13089370727539,-86.52128601074219,NEUTRAL
171307,Sidewalk Requests,"Comment from Josh Conway on Facebook: How about getting a sidewalk on N Crescent rd between Marquis and fountain drive???
I see people forced to take wheelchairs up and down that section of city road. People in cars just keep buzzing them.",Council Office,"973-1211 N Crescent Rd, Bloomington, Indiana, 47404",Bloomington,IN,,39.17609405517578,-86.55650329589844,NEUTRAL
14607,Sidewalk & Curb Complaints,Shrubs growing onto the sidewalk. Lots of pine needles on the sidewalk and a pile of weeds.,HAND,713 S CLIFTON CTR,Bloomington,IN,,,,NEUTRAL
17808,Sidewalk & Curb Complaints,in,HAND,910 S Washington ST,Bloomington,IN,47401.0,39.15597534179688,-86.53265380859375,NEUTRAL
18295,Sidewalk & Curb Complaints,"sedimentation, dirt complaint",HAND,1001 E 1st ST,Bloomington,IN,47401.0,39.15939331054688,-86.52232360839844,NEGATIVE
23836,Sidewalk & Curb Complaints,Sidewalk is covered in mud and makes the sidewalk slick.,HAND,515 E 7th ST,Bloomington,IN,47408.0,39.16869354248047,-86.52761840820312,POSITIVE
24435,Sidewalk & Curb Complaints,"sidewalks covered with ice and snow, on both sides of road between 3000 E. Covenanter up to S. Auto Mall Road, man is blind and assisted by seeing-eye dog which is forced to lead him into the street since walkways are covered. Called Public Works, Laurel Waters took info, passed it onto HAND.",HAND,3000 E COVENANTER DR,Bloomington,IN,,,,NEUTRAL
24467,Sidewalk & Curb Complaints,"snow and ice accumulation, slippery, never cleared away, makes for dangerous passage",HAND,1223 W 11th ST,Bloomington,IN,47404.0,39.17307662963867,-86.54963684082031,NEGATIVE
24482,Sidewalk & Curb Complaints,"sidewalk lower than street level at point where sidewalk wraps around tree, water forms and creates mud hole",,2222 E 3rd ST,Bloomington,IN,47401.0,39.16375350952148,-86.50687408447266,NEGATIVE
31989,Sidewalk & Curb Complaints,Sidewalk in front of side door on Stull Street is all broken up.,,714 E 1st ST,Bloomington,IN,47401.0,39.15916061401367,-86.52498626708984,NEGATIVE
32474,Sidewalk & Curb Complaints,Says he has trouble pushing his baby carriage over the bumpy sidewalk.,HAND,612 S Fess AVE,Bloomington,IN,47401.0,39.16089630126953,-86.52615356445312,NEGATIVE
34523,Sidewalk & Curb Complaints,The Mayor's Office received a call from Jennifer from Stonebelt regarding the condition of a section of sidewalk across from St. Charles School in front of the Fire Station. She also states that she does not feel that it is ADA Compliant.,,2201 E 3rd ST,Bloomington,IN,47408.0,39.16448974609375,-86.50651550292969,NEUTRAL
38721,Sidewalk & Curb Complaints,It was reported that a citzen contacted the Engineering Dept. Re: end construction sign that they thougth was left over from the College Mall Rd. Constrction at Eastland Plaza. The Citizen stated that the sign was in the path of the sidwalk causeing problems for pedestrians. The Citizen thought that the College Mall project was over.,,300 S College Mall RD,Bloomington,IN,47401.0,39.16358184814453,-86.49849700927734,NEUTRAL
40024,Sidewalk & Curb Complaints,retaining wall has fallen into the sidewalk.,,622 W 6th ST,Bloomington,IN,47404.0,39.16779708862305,-86.54073333740234,NEGATIVE
44309,Sidewalk & Curb Complaints,"Caller reports steel rods/bolts sticking approx. 6-8"" above the sidewalk (at edge of sidewalk) on the west side of the street next to the ball field on Henderson and before entering Winslow Farms Addition. Caller reports a vehicle hit the utility pole and damaged the area leaving the steel rods exposed and dangerous for pedestrians/kids.",,S HENDERSON ST,Bloomington,IN,,,,NEUTRAL
45251,Sidewalk & Curb Complaints,"Ms. Becker called to complain that a section of sidewalk on Sare Road between East Rogers Road and Sheerwood Christin Church's drive was caked with mud. I asked Asst. Engineering Services Manager, Rick Alexander, to determine whether it was an erosion control issue. He determined that it was not and stated that the sidewalk just needs cleaned up by the property owner. Ms. Becker would like a call back after an inspection has been completed. The sidewalk is on the south west corner.",,2700 E Rogers RD,Bloomington,IN,47401.0,39.13491821289062,-86.50096130371094,NEUTRAL
56456,Sidewalk & Curb Complaints,Beth Holbrook called about a missing sidewalk linkage on the west side of S.Sare Road from Buttonwood Lane to a point about 250 yards south. She observes that access to the new middle school and park would be served by completing sidewalk. She acknowledges that the sidewalk on the east side of Sare Road would provide access. But it also needs to be completed. Please explore who is responsible for doing sidewalks and when they could be completed. I will notify sidewalk committee of concern.,,2898 S Sare RD,Bloomington,IN,47401.0,39.14166259765625,-86.4970474243164,NEUTRAL
56457,Sidewalk & Curb Complaints,Beth Holbrook called about a missing sidewalk linkage on the west side of S.Sare Road from Buttonwood Lane to a point about 250 yards south. She observes that access to the new middle school and park would be served by completing sidewalk. She acknowledges that the sidewalk on the east side of Sare Road would provide access. But it also needs to be completed. Please explore who is responsible for doing sidewalks and when they could be completed. I will notify sidewalk committee of concern.,,2898 S Sare RD,Bloomington,IN,47401.0,39.14166259765625,-86.4970474243164,NEUTRAL
61588,Sidewalk & Curb Complaints,Mr. Lake called to notify us that the curbs in front of his residence are deteriorating and would like to know if they will be repaired. He would like someone from Engineering to come out and take a look at it and contact him about this issue.,,329 S Buckner ST,Bloomington,IN,47403.0,39.16333770751953,-86.5444107055664,NEUTRAL
61950,Sidewalk & Curb Complaints,"the sidewalk next to Owens Electric, on the 4th St. side is in terrible condition. it is dangerous for peds. A wheel chair cannot navigate this sidewalk at all.",,116 S Madison ST,Bloomington,IN,47404.0,39.16600799560547,-86.53775024414062,NEGATIVE
61951,Sidewalk & Curb Complaints,The sidewalk in front of this house is in terrible condition. difficult for wheel chair passage,,702 W 4th ST,Bloomington,IN,47404.0,39.16580581665039,-86.54109191894531,NEGATIVE
64251,Sidewalk & Curb Complaints,"Mr. Gardner reported to Street Dept. that a mailbox post with jagged sharp edges is stuck in the middle of the sidewalk at 504 N. Smith. Dangerous to pedestrians, and no mail box attached.",,504 N Smith RD,Bloomington,IN,47408.0,39.169227600097656,-86.48094940185547,NEGATIVE
65104,Sidewalk & Curb Complaints,"In regard to Mayor's S.O.C. address: Mr. Berkey ""shutters"" at thought of CORNER CURB EXT.'S around town w/ streets as narrow as they are. ""They take away a car's turning radius, slow traffic, just not working well."" (ie., sw crner of M.C. Library block projection-light pole on it,crner has been extended, cars can park in it - ""it's awkward & uncomfortable to make turn."" He basically suggests NO MORE CURB EXT.'S!",,401 N Morton ST,Bloomington,IN,47404.0,39.16992568969727,-86.53680419921875,NEGATIVE
72919,Sidewalk & Curb Complaints,Believes that the Somersbe development along S Rogers St was supposed to have installed sidewalks on the Rogers St frontage. Wants it looked into.,,3413 S Rogers ST,Bloomington,IN,47403.0,39.12678909301758,-86.53846740722656,NEUTRAL
73248,Sidewalk & Curb Complaints,"Westside of Patterson, north of allen near the bridge over the creek. The area is eroding away, has been since 2008, and needs to be repaired. Soon the sidewalk will cave in and eventually the street.",,900 W Allen ST,Bloomington,IN,47403.0,39.1558723449707,-86.54373931884766,NEGATIVE
73313,Sidewalk & Curb Complaints,"I have a couple questions for you about who to talk to for issues in neighborhoods. The first is about sidewalks - right now I'm living in a non Near West Side neighborhood (I broke up with my boyfriend, moved out, and had to find a place quickly.) Anyway, there's tons of construction nearby - I live on 13th/College but walk to work at 10th/Morton, and I almost get run over by cars every morning. It's kind of terrifying! I just wonder - couldn't the city work with the construction workers to create a safe place for pedestrians while this construction is going on? I wouldnt' have said anything, but it's been a month and clearly the construction is going to take a few more months.",,N College AVE,Bloomington,IN,,,,POSITIVE
73331,Sidewalk & Curb Complaints,There is a vehicle blocking the sidewalk in front of this residence which has been this way for years. He has complained before about the same situation. HAND & Planning are working on other issues for this site.,,1012 W Countryside LN,Bloomington,IN,47403.0,39.14336013793945,-86.5454330444336,NEGATIVE
73335,Sidewalk & Curb Complaints,Resident has vehicles and an RV blocking the sidewalk. The car is on blocks with flat tires and has been sitting on the sidewalk for over a year. The RV has been parked over the sidewalk for the past 7 yrs. Has complained about this site before. HAND & Planning working on other problems with this site.,,918 W Countryside LN,Bloomington,IN,47403.0,39.14335250854492,-86.5447006225586,NEGATIVE
79023,Sidewalk & Curb Complaints,The sidewalk is washing away.,,609 W Dodds ST,Bloomington,IN,47403.0,39.15734481811523,-86.54070281982422,POSITIVE
80983,Sidewalk & Curb Complaints,Parents have been complaining to school crossing guard that the sidewalk by the first driveway south of High and Greenbriar is full of mud and the kids have to walk through it. They would like this cleaned up.,,2101 S High ST,Bloomington,IN,,,,NEUTRAL
92273,Sidewalk & Curb Complaints,"dead tree in middle of sidewalk, on northeast corner",,2600 E Dekist ST,Bloomington,IN,47408.0,39.16665267944336,-86.50166320800781,NEUTRAL
92274,Sidewalk & Curb Complaints,dead tree at the corner 2nd Street and Grant,,327 E 2nd ST,Bloomington,IN,47401.0,39.1616325378418,-86.53001403808594,NEUTRAL
92283,Sidewalk & Curb Complaints,"sidewalk lower than street level at point where sidewalk wraps around tree, water forms and creates mud hole",,2222 E 3rd ST,Bloomington,IN,47401.0,39.16375350952148,-86.50687408447266,NEGATIVE
92538,Sidewalk & Curb Complaints,Caller states that a pile of sand and dirt was left on the sidewalk so long that it has now washed down the curb line the whole block and weeds are now growing in the gutter line. He does not think the street sweeper will be able to pick it up and believes it will need to be shoveled up.,,512 W 13th ST,Bloomington,IN,47404.0,39.17521286010742,-86.5390625,NEUTRAL
101756,Sidewalk & Curb Complaints,"inquiry to sidewalk cleaning ordinace
reply- explained sidewalk ordinance",,2615 E 2nd ST,Bloomington,IN,47401.0,39.16155624389648,-86.50054931640625,NEUTRAL
106334,Sidewalk & Curb Complaints,faxed to sanitation ll/ missed pick-up/trash no notice left.,,644 S BAYBERRY CT,Bloomington,IN,,,,NEUTRAL
107466,Sidewalk & Curb Complaints,There is a trip hazard in the sidewalk on N College between W 6th and 7th street.,,N COLLEGE AVE,Bloomington,IN,,,,NEGATIVE
107655,Sidewalk & Curb Complaints,Citizen stated that the sidewalk between Walnut & College is a mess on the south side near grey apartment houses. She is not sure if they are considered historic or not.,,413 E 8th ST,Bloomington,IN,47408.0,39.16968536376953,-86.52884674072266,NEUTRAL
107656,Sidewalk & Curb Complaints,"Citizen stated via email that on West 3rd Street where it ""T""s with South Jackson Street a brick sidewalk joins concrete, and there is a big ridge that she tripped over.",,338 S Jackson ST,Bloomington,IN,47403.0,39.16334915161133,-86.54014587402344,NEUTRAL
108223,Sidewalk & Curb Complaints,Mr. Tim called to state that there is broken glass on the sidewalk causing a safety hazard.,,424 S Henderson ST,Bloomington,IN,47401.0,39.16181945800781,-86.5274658203125,NEUTRAL
111463,Sidewalk & Curb Complaints,This house is on the northeast corner of 2nd & Woodlawn. The curbing is broken up and in need of repair.,,903 E 2nd ST,Bloomington,IN,47401.0,39.161216735839844,-86.52239227294922,NEGATIVE
111603,Sidewalk & Curb Complaints,The north half of this block needs the curb replaced. It is broken away in many places. The south corner by the alley is completely broken away and there is a metal piece sticking out into the alley.,,417 N Grant ST,Bloomington,IN,47408.0,39.17016220092773,-86.5302505493164,NEGATIVE
113849,Sidewalk & Curb Complaints,SEE ATTACHED LETTER.,,401 N Morton ST,Bloomington,IN,47404.0,39.16992568969727,-86.53680419921875,NEUTRAL
115840,Sidewalk & Curb Complaints,Tree root in bike path along Longview is buckling the path severely. It should be repaired. Has gone on for quite some time.,,401 N Morton ST,Bloomington,IN,47404.0,39.16992568969727,-86.53680419921875,NEGATIVE
115860,Sidewalk & Curb Complaints,Ms. Levisnson called to notify the City that at the location of Atwater an Eastside Drive is a hole approximately 3ft. deep and is concerned about the safety of the neighoborhood. She didn't know if it was City crews working in the area or not. She would like someone come out and take a look at it.,,400 S EAST SIDE DR,Bloomington,IN,,,,NEUTRAL
115861,Sidewalk & Curb Complaints,Ms. Levisnson called to notify the City that at the location of Atwater an Eastside Drive is a hole approximately 3ft. deep and is concerned about the safety of the neighoborhood. She didn't know if it was City crews working in the area or not. She would like someone come out and take a look at it.,,400 S EAST SIDE DR,Bloomington,IN,,,,NEUTRAL
115870,Sidewalk & Curb Complaints,Mr. Lake called to notify us that the curbs in front of his residence are deteriorating and would like to know if they will be repaired. He would like someone from Engineering to come out and take a look at it and contact him about this issue.,,329 S Buckner ST,Bloomington,IN,47403.0,39.16333770751953,-86.5444107055664,NEUTRAL
117154,Sidewalk & Curb Complaints,Complaint states that there are no curb cuts for the handicapped parking spaces on Pete Ellis Dr.,,301 N Pete Ellis DR,Bloomington,IN,47408.0,39.16802215576172,-86.49559020996094,NEGATIVE
117210,Sidewalk & Curb Complaints,THERE IS AN OVERGROWN TREE OBSTRUCTING THE SIDEWALK.,,S MADISON,Bloomington,IN,,,,NEGATIVE
122771,Sidewalk & Curb Complaints,"Location of your Problem: 2910 N Ramble Rd E
Details: How is it possible to get sidewalks and curbs in the part of the Blue Ridge subdivision that doesn't have them? This would go a long way to reducing erosion in this very hilly part of town.
Contact Info
Name: Owen V. Johnson
Email: johnsono@indiana.edu",,,Bloomington,IN,,,,NEUTRAL
123442,Sidewalk & Curb Complaints,The sidewalk that runs along the west side of North Kinser Pike btwn Acuff Road and Rosewood Drive is overgrown with shrubs/grass. It is becoming very difficult to walk on the sidewalk. The main problem is closer to Rosewood Drive.,Planning and Transportation,N Kinser PIKE,Bloomington,IN,,,,NEGATIVE
123443,Sidewalk & Curb Complaints,The sidewalk that runs along the south side of Acuff Road btwn North Kinser Pike & Rosewood Drive is overgrown with grass/shrubs. The sidewalk is behind the row of trees.,Planning and Transportation,W Acuff RD,Bloomington,IN,,,,NEUTRAL
123560,Sidewalk & Curb Complaints,The sidewalk has a huge dip at 523 Plymouth Road and needs to be repaired.,Street Department,,Bloomington,IN,,,,NEGATIVE
123671,Sidewalk & Curb Complaints,"SW Corner of 2nd & Hawthorne the trees are over the sidewalk and need to be trimmed. Believes these to be private trees, not in the City's right of way.",Planning and Transportation,600 S Hawthorne DR,Bloomington,IN,47401.0,39.16085815429688,-86.52033233642578,NEGATIVE
124268,Sidewalk & Curb Complaints,There are leaves covering the sidewalk in front of 409 S. High Street. A stroller can't use the sw at this moment. The citizen doesn't blame the homeowner because they are putting them out their for the City to vacuum them. Maybe there can be an early pickup so the sw will be usable again & this dangerous situation eliminated.,,409 S High ST,Bloomington,IN,47401.0,39.1627082824707,-86.50798797607422,NEGATIVE
124923,Sidewalk & Curb Complaints,903 E. Second my complaint when the gravel was deposited last spring is that some of the gravel spilled over onto the sidewalk.That gravel is still there and presents a slippery hazard for running children (or walking old people). Can you get them to remove the gravel they spilled on the sidewalk (near the alley entrance)?,,,Bloomington,IN,,,,NEGATIVE
125036,Sidewalk & Curb Complaints,Someone must have hit the bike rack hoop for it is pulled from the pavement,,125 N College Ave,Bloomington,IN,,39.16747283935547,-86.53487396240234,NEGATIVE
125351,Sidewalk & Curb Complaints,"The bike racks that have been loose for weeks, one finally fell down. (pulled out of the pavement)

Thanks for helping!",Street Department,125 N College Ave,Bloomington,IN,,39.16738891601562,-86.5348892211914,POSITIVE
126502,Sidewalk & Curb Complaints,"Trees on swale need trimming, you cannot walk on sidewalk standing upright. There are trees that need trimming on both sides of East Keri Mari Lane in swale - between sidewalk and road.",,,Bloomington,IN,,,,NEUTRAL
126505,Sidewalk & Curb Complaints,"When the City upgraded the intersection of 7th and Walnut, the workers failed to paint the crosswalk on the pavement across Walnut St on the north side of the intersection. It has been this way since last summer.",Facilities,222 N Walnut St,Bloomington,IN,,39.16833114624023,-86.53357696533203,NEUTRAL
126511,Sidewalk & Curb Complaints,"Several areas of concern in the Winslow Farm/Walnut Creek neighborhoods:

1) Along S. Henderson across from the ice rink, adjacent to Bayberry Condos, and south of Wylie Farm Road to Graham Drive have a number of limbs handing over the sidewalk. 
2) Wylie Farm Road from Henderson to Azalea Lane has limbs over the sidewalk (near Henderson and over the wooden walkways near Azalea Lane are areas of particular safety concern).
3) Azalea Lane east of Summerwood Court, across from Summit Pointe Apartments, and adjacent to the 2100 S. Bent Tree Drive and 2101 S. Bent Tree Drive has tree limbs hanging over the sidewalk. Also, grass and brush is growing nearly four feet high in the strip. (See attached photo)

Thank you for arranging inspection and monitoring the property owners (Bayberry HOA, Winslow Farm HOA, and homeowners adjacent to the property on Azalea Lane) taking care of these public safety issues and code violations.",,,Bloomington,IN,,,,NEUTRAL
126516,Sidewalk & Curb Complaints,The weeds along the street are overwhelming the sidewalk in this area. Not sure who is responsible for upkeep--city or adjacent property owners.,Planning and Transportation,2135-2165 E Azalea Ln,Bloomington,IN,,39.14316940307617,-86.52143859863281,NEGATIVE
126536,Sidewalk & Curb Complaints,"The Northside of the street - sidewalk on Moores Pike, East of S. Fenbrook LN has alot of brush and trees grown up making the already narrow and close to the street walkway very dangerous with the amount and speed of traffic. Could the city either clean up the walkway or have the property owner responsible open this area up to increase pedestrian safety.",,3501 William Ct,Bloomington,IN,,39.1497802734375,-86.48609924316406,NEGATIVE
126674,Sidewalk & Curb Complaints,"there is a tree branch hanging on the power lines on E Hillside Dr, beween S Henderson St and S Woodlawn Ave. The tree branch looks like it is going to fall on the street anytime. It is dangerous for all cars driving on that part of the street everyday. Please take care of it before anyone gets hurt.",Facilities,,Bloomington,IN,,,,NEGATIVE
126846,Sidewalk & Curb Complaints,"My address is 1202 E. Wylie Street. The city repaired the sidewalk in front of our house in July 2010. Last fall it began spalling and breaking apart. There is now broken, small pieces of concrete in a section in front of our house. Would the city please send someone to look at it? Thank you.",Public Works Department,1204 E Wylie St,Bloomington,IN,,39.15827178955078,-86.51998901367188,NEGATIVE
127017,Sidewalk & Curb Complaints,The sidewalk is completely obstructed by bushes and trees along the north side of Walpole Lane right about 4405 E Walpole,Street Department,4300-4498 E Walpole Ln,Bloomington,IN,,39.17263793945312,-86.47359466552734,NEUTRAL
127136,Sidewalk & Curb Complaints,Between 301 an 401 North Morton the sidewalk is raised in one location causing people to trip. West side of Morton near Macri's.,Public Works Department,,Bloomington,IN,,,,NEUTRAL
127348,Sidewalk & Curb Complaints,Trees are growing over the sidewalks enough so that it becomes difficult to pass,Street Department,3855 Jonathan Dr,Bloomington,IN,,39.16861343383789,-86.58103942871094,NEGATIVE
127670,Sidewalk & Curb Complaints,Hole in black top,Utilities T & D,2100-2198 W Sudbury Dr,Bloomington,IN,,39.148536682128906,-86.56112670898438,NEUTRAL
127967,Sidewalk & Curb Complaints,sidewalk blocked by tree,Street Department,810 N Blair Ave,Bloomington,IN,,39.17364883422852,-86.54374694824219,NEGATIVE
128313,Sidewalk & Curb Complaints,block wall is falling onto sidewalk reported from Mrs. Beazer 334-2262,Planning and Transportation,1800 E Greenbriar LN,Bloomington,IN,47401.0,39.14459991455078,-86.5111083984375,NEUTRAL
128688,Sidewalk & Curb Complaints,Pothole surrounding a manhole cover.,Utilities T & D,2773 E Garden Path,Bloomington,IN,,39.13167190551758,-86.4957275390625,NEUTRAL
128906,Sidewalk & Curb Complaints,"Weeds in sidewalk, people need to use street.",Planning and Transportation,1633 S Pinestone CT,Bloomington,IN,,,,NEUTRAL
129028,Sidewalk & Curb Complaints,north side of First Street sidewalk obstructed by vegetation where First curves around between Jordan and Mitchell,Street Department,800-898 S Sheridan Dr,Bloomington,IN,,39.158546447753906,-86.5152816772461,NEUTRAL
129308,Sidewalk & Curb Complaints,"I am a driver for MCCSC. I currently drive route #114. I drive every school day through and past the intersection Walnut Pike and Fairfax Road. I have always noticed an extremely hazardous drainage embankment on the west side of Walnut Pike at this intersection. I have often thought how careful I must be so my bus does not come too close to this embankment for fear of the bus falling on its side especially under icy or slippery conditions. With or without students this would be a disaster. Yesterday, October 15, I actually witnessed an accident of one car falling into this drainage embankment and flipping on its side which prompted me to write in. I am the driver who radioed the accident into MCCSC transportation base immediately after it occurred. Please adjust this severe ditch so no more accidents occur.",Street Department,S Walnut Street Pike,Bloomington,IN,,39.105018615722656,-86.52642059326172,NEGATIVE
129490,Sidewalk & Curb Complaints,"There is a very uneven sidewalk just to the east of our offices (Bloom Magazine -- 414 W. 6th street). The uneven portion is in front of the Applegate Building. Several of our staff members and guests have taken bad falls there; someone fell again today really hurting themselves. 

Can you please check into this and report back as to when it might be fixed? If needed, we'll put your Legal Department on formal notice of this hazard. One day someone is going to crack their head open at that spot -- it really needs to be repaired as there is a fair amount of traffic on this sidewalk.

Thanks.",Street Department,,Bloomington,IN,,,,NEGATIVE
129565,Sidewalk & Curb Complaints,Black Lumber called MCCSC. Someone walked through the new sidewalk in front of Black Lumber. It was still green and footprints were left in it.,Street Department,,Bloomington,IN,,,,NEUTRAL
129671,Sidewalk & Curb Complaints,"Gravel, sand, and loose rocks here make this very dangerous for bicyclists.",Street Department,611 E Matlock Rd,Bloomington,IN,,39.18639755249023,-86.5269775390625,NEGATIVE
129681,Sidewalk & Curb Complaints,My mother is elderly (86) and lives at 510 W. Dodds St. There used to be an ornamental tree in front of her house in the treeplot. It was removed a couple of years ago and now a tag has been put in the treeplot indicating it is for a tree to be planted. Could we PLEASE request a tree that doesn't have crabapples or berries? It is not possible for her to clean up the messes on the sidewalk and she has to pay someone to do it for her. I'm not sure if I got the right place. If not let me know and I'll direct my inquiry to the proper office. Thank you.,,,Bloomington,IN,,,,NEGATIVE
129739,Sidewalk & Curb Complaints,White Ballard thingy got taken out by a car. Now makes it hardto see curb at night. Thx,Street Department,801 S Lincoln St,Bloomington,IN,,39.15729522705078,-86.53128814697266,POSITIVE
129825,Sidewalk & Curb Complaints,The school crossing just south of Childs Elementary has not been re-painted since they did the roadwork. Please have someone look into this before a child gets hurt. Thank you.,Street Department,,Bloomington,IN,,,,NEGATIVE
